tweet_id,timestamp,source,rating_numerator,rating_denominator,name,dog_stage,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
811386762094317568,2016-12-21 01:44:13,Twitter for iPhone,11,10,Craig,pupper,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,Pembroke,0.804177,True,Cardigan,0.18989,True,beagle,0.00196475,True,5956,19798
810896069567610880,2016-12-19 17:14:23,Twitter for iPhone,11,10,Hunter,None,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated_retriever,0.8208040000000001,True,Labrador_retriever,0.08231820000000001,True,curly-coated_retriever,0.0674605,True,1637,8499
810657578271330305,2016-12-19 01:26:42,Twitter for iPhone,11,10,Pavlov,None,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,malamute,0.753521,True,Siberian_husky,0.166151,True,Eskimo_dog,0.0698108,True,2460,10396
810284430598270976,2016-12-18 00:43:57,Twitter for iPhone,13,10,Phil,None,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute,0.620768,True,Eskimo_dog,0.158395,True,Tibetan_mastiff,0.028961700000000007,True,10461,33191
810254108431155201,2016-12-17 22:43:27,Twitter for iPhone,12,10,Gus,None,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,Staffordshire_bullterrier,0.292556,True,American_Staffordshire_terrier,0.261233,True,Border_terrier,0.0623754,True,3150,13929
809920764300447744,2016-12-17 00:38:52,Twitter for iPhone,10,10,None,None,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,Norwich_terrier,0.397163,True,toy_poodle,0.27454,True,miniature_poodle,0.134667,True,3668,14741
809448704142938112,2016-12-15 17:23:04,Twitter for iPhone,12,10,None,None,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,Greater_Swiss_Mountain_dog,0.375415,True,Cardigan,0.13431700000000002,True,English_springer,0.0736971,True,1361,6588
809220051211603969,2016-12-15 02:14:29,Twitter for iPhone,12,10,Kyro,None,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Pembroke,0.013455200000000002,True,5224,18810
809084759137812480,2016-12-14 17:16:53,Twitter for iPhone,11,10,Wallace,None,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla,0.911412,True,bloodhound,0.017133900000000004,True,Labrador_retriever,0.011761,True,3282,12524
808838249661788160,2016-12-14 00:57:20,Twitter for iPhone,13,10,Ito,None,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,Rottweiler,0.36953,True,miniature_pinscher,0.194867,True,kelpie,0.160104,True,2855,9621
808733504066486276,2016-12-13 18:01:07,Twitter for iPhone,12,10,None,pupper,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,seat_belt,0.779137,False,toy_poodle,0.0369271,True,golden_retriever,0.016972499999999998,True,2028,7472
808501579447930884,2016-12-13 02:39:32,Twitter for iPhone,12,10,Koda,None,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,Airedale,0.4542390000000001,True,cocker_spaniel,0.219323,True,Irish_terrier,0.093193,True,2447,10720
808106460588765185,2016-12-12 00:29:28,Twitter for iPhone,12,10,None,doggo-pupper,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,golden_retriever,0.426183,True,Labrador_retriever,0.257447,True,Great_Pyrenees,0.12648199999999998,True,2062,8368
808001312164028416,2016-12-11 17:31:39,Twitter for iPhone,12,10,Cooper,None,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador_retriever,0.730959,True,Staffordshire_bullterrier,0.130726,True,American_Staffordshire_terrier,0.028852600000000006,True,3295,11808
807621403335917568,2016-12-10 16:22:02,Twitter for iPhone,14,10,Ollie,pupper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,golden_retriever,0.873233,True,cocker_spaniel,0.0336933,True,chow,0.0204084,True,3372,13806
807106840509214720,2016-12-09 06:17:20,Twitter for iPhone,13,10,Stephan,None,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,Chihuahua,0.50537,True,Pomeranian,0.120358,True,toy_terrier,0.0770081,True,51425,111195
807010152071229440,2016-12-08 23:53:08,Twitter for iPhone,12,10,Lennon,None,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,golden_retriever,0.610807,True,Irish_setter,0.213642,True,Welsh_springer_spaniel,0.0318866,True,3614,12427
806629075125202948,2016-12-07 22:38:52,Twitter for iPhone,13,10,None,None,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,Arabian_camel,0.366248,False,house_finch,0.209852,False,cocker_spaniel,0.0464032,True,32227,70329
806542213899489280,2016-12-07 16:53:43,Twitter for iPhone,11,10,Waffles,None,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,vizsla,0.938617,True,Brittany_spaniel,0.0367389,True,Chesapeake_Bay_retriever,0.00397149,True,2208,9702
805932879469572096,2016-12-06 00:32:26,Twitter for iPhone,12,10,Major,None,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,Norwegian_elkhound,0.657967,True,keeshond,0.31913600000000003,True,Leonberg,0.00794674,True,1794,7854
805826884734976000,2016-12-05 17:31:15,Twitter for iPhone,12,10,Duke,None,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,Siberian_husky,0.248926,True,American_Staffordshire_terrier,0.0983133,True,Eskimo_dog,0.0801885,True,1710,6215
805520635690676224,2016-12-04 21:14:20,Twitter for iPhone,13,10,Zeke,None,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois,0.643147,True,German_shepherd,0.186642,True,Border_terrier,0.109345,True,1547,5463
805487436403003392,2016-12-04 19:02:24,Twitter for iPhone,12,10,Sansa,None,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,shield,0.58783,False,barrel,0.0901799,False,sundial,0.06919860000000001,False,2369,8317
805207613751304193,2016-12-04 00:30:29,Twitter for iPhone,12,10,Shooter,None,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,Pembroke,0.244705,True,Rhodesian_ridgeback,0.180461,True,Cardigan,0.0946637,True,1621,7456
804738756058218496,2016-12-02 17:27:25,Twitter for iPhone,12,10,Django,None,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,Tibetan_mastiff,0.91579,True,German_shepherd,0.0624797,True,Leonberg,0.00829749,True,3589,12937
804026241225523202,2016-11-30 18:16:08,Twitter for iPhone,13,10,Bo,None,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,web_site,0.492709,False,envelope,0.0505658,False,guillotine,0.0152969,False,14966,41914
803773340896923648,2016-11-30 01:31:12,Twitter for iPhone,12,10,Diogi,puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,miniature_pinscher,0.817066,True,redbone,0.0597065,True,Irish_terrier,0.0341952,True,2577,9509
803638050916102144,2016-11-29 16:33:36,Twitter for iPhone,13,10,None,pupper,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,Labrador_retriever,0.372776,True,golden_retriever,0.343666,True,Great_Pyrenees,0.0672423,True,3872,10342
803380650405482500,2016-11-28 23:30:47,Twitter for iPhone,12,10,Sonny,None,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,bookcase,0.890601,False,entertainment_center,0.019287400000000003,False,file,0.00948954,False,1762,7363
803276597545603072,2016-11-28 16:37:19,Twitter for iPhone,11,10,Winston,None,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,Pembroke,0.457086,True,chow,0.30780100000000005,True,golden_retriever,0.0499882,True,2289,9505
802952499103731712,2016-11-27 19:09:28,Twitter for iPhone,12,10,Marley,None,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,chow,0.944032,True,golden_retriever,0.0172398,True,Pomeranian,0.0120848,True,1865,8553
802572683846291456,2016-11-26 18:00:13,Twitter for iPhone,12,10,Winnie,None,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden_retriever,0.610171,True,Labrador_retriever,0.173252,True,cocker_spaniel,0.163257,True,2348,8491
802323869084381190,2016-11-26 01:31:31,Twitter for iPhone,13,10,Severus,None,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,home_theater,0.765069,False,television,0.203578,False,entertainment_center,0.0186435,False,5455,15295
802239329049477120,2016-11-25 19:55:35,Twitter for iPhone,12,10,Loki,puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,Eskimo_dog,0.482498,True,Siberian_husky,0.335774,True,malamute,0.134589,True,2448,8623
801958328846974976,2016-11-25 01:18:59,Twitter for iPhone,12,10,Ronnie,None,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,Staffordshire_bullterrier,0.327887,True,American_Staffordshire_terrier,0.271916,True,Labrador_retriever,0.247619,True,1592,7347
801538201127157760,2016-11-23 21:29:33,Twitter for iPhone,12,10,Wallace,None,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland_sheepdog,0.054229999999999993,True,1946,7794
801285448605831168,2016-11-23 04:45:12,Twitter for iPhone,10,10,None,None,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,minivan,0.789376,False,beach_wagon,0.081125,False,convertible,0.0645338,False,770,5718
801167903437357056,2016-11-22 20:58:07,Twitter for iPhone,13,10,Milo,None,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,cocker_spaniel,0.74022,True,Dandie_Dinmont,0.061604499999999986,True,English_setter,0.0413314,True,5490,23102
801115127852503040,2016-11-22 17:28:25,Twitter for iPhone,12,10,Bones,doggo-pupper,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,dalmatian,0.823356,True,English_setter,0.0946019,True,bluetick,0.0219534,True,1981,7659
800751577355128832,2016-11-21 17:23:47,Twitter for iPhone,12,10,Mauve,None,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,cocker_spaniel,0.771984,True,miniature_poodle,0.07665280000000001,True,toy_poodle,0.0396183,True,2614,10062
800513324630806528,2016-11-21 01:37:04,Twitter for iPhone,11,10,Chef,None,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999999,True,2813,12453
800459316964663297,2016-11-20 22:02:27,Twitter for iPhone,12,10,None,pupper,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,teddy,0.31192800000000004,False,ice_bear,0.184657,False,Christmas_stocking,0.173229,False,2054,9018
800388270626521089,2016-11-20 17:20:08,Twitter for iPhone,12,10,Doc,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,golden_retriever,0.35986,True,Pembroke,0.194207,True,collie,0.154603,True,2626,10570
800141422401830912,2016-11-20 00:59:15,Twitter for iPhone,13,10,Peaches,None,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,golden_retriever,0.938048,True,kuvasz,0.0251195,True,Labrador_retriever,0.0229773,True,2383,14469
800018252395122689,2016-11-19 16:49:49,Twitter for iPhone,11,10,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,vacuum,0.289485,False,punching_bag,0.243297,False,barbell,0.14363,False,12255,26807
799757965289017345,2016-11-18 23:35:32,Twitter for iPhone,13,10,Sobe,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,Border_collie,0.442534,True,collie,0.288684,True,Shetland_sheepdog,0.196399,True,1998,7946
799422933579902976,2016-11-18 01:24:14,Twitter for iPhone,12,10,Longfellow,None,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,miniature_pinscher,0.58363,True,redbone,0.276095,True,toy_terrier,0.0185501,True,1792,7668
799297110730567681,2016-11-17 17:04:16,Twitter for iPhone,11,10,Jeffrey,None,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,malamute,0.985028,True,Siberian_husky,0.00583442,True,Eskimo_dog,0.00544281,True,2549,9360
799063482566066176,2016-11-17 01:35:54,Twitter for iPhone,11,10,Mister,None,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,Norfolk_terrier,0.334436,True,Norwich_terrier,0.231573,True,Australian_terrier,0.21420300000000006,True,2333,7673
798933969379225600,2016-11-16 17:01:16,Twitter for iPhone,12,10,Iroh,None,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,Siberian_husky,0.703224,True,Eskimo_dog,0.22935100000000005,True,malamute,0.0443508,True,4140,12380
798925684722855936,2016-11-16 16:28:21,Twitter for iPhone,11,10,Shadow,None,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,West_Highland_white_terrier,0.539463,True,cairn,0.184897,True,Norfolk_terrier,0.163024,True,1355,7145
798209839306514432,2016-11-14 17:03:50,Twitter for iPhone,13,10,Cooper,None,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True,2418,9894
797971864723324932,2016-11-14 01:18:12,Twitter for iPhone,12,10,None,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,American_Staffordshire_terrier,0.489845,True,Chihuahua,0.30576,True,Staffordshire_bullterrier,0.0727991,True,2881,10917
797545162159308800,2016-11-12 21:02:38,Twitter for iPhone,12,10,Cassie,None,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,Pembroke,0.954089,True,Cardigan,0.033643900000000004,True,papillon,0.00973566,True,4602,13832
797236660651966464,2016-11-12 00:36:46,Twitter for iPhone,12,10,Pancake,None,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,collie,0.767005,True,Border_collie,0.100844,True,kelpie,0.0483681,True,6128,18863
796865951799083009,2016-11-11 00:03:42,Twitter for iPhone,12,10,Tyr,None,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,Cardigan,0.8391290000000001,True,Boston_bull,0.0806985,True,Pembroke,0.034505,True,1825,7284
796759840936919040,2016-11-10 17:02:03,Twitter for iPhone,11,10,Romeo,None,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,American_Staffordshire_terrier,0.463996,True,Staffordshire_bullterrier,0.155566,True,Weimaraner,0.137587,True,2819,11169
796484825502875648,2016-11-09 22:49:15,Twitter for iPhone,12,10,None,doggo,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,cocker_spaniel,0.116924,True,seat_belt,0.107511,False,Australian_terrier,0.0998434,True,1644,7164
796387464403357696,2016-11-09 16:22:22,Twitter for iPhone,12,10,Snicku,None,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese_cat,0.052423,False,3875,10421
796149749086875649,2016-11-09 00:37:46,Twitter for iPhone,11,10,Ruby,None,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,golden_retriever,0.600276,True,Labrador_retriever,0.140798,True,seat_belt,0.0873548,False,13317,30400
796116448414461957,2016-11-08 22:25:27,Twitter for iPhone,11,10,None,None,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,Cardigan,0.700182,True,Pembroke,0.260738,True,papillon,0.0171099,True,2243,8610
796080075804475393,2016-11-08 20:00:55,Twitter for iPhone,12,10,Yogi,None,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,chow,0.973846,True,Tibetan_mastiff,0.014109899999999996,True,gibbon,0.00235832,False,2158,7995
796031486298386433,2016-11-08 16:47:50,Twitter for iPhone,13,10,Daisy,None,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,golden_retriever,0.893775,True,Labrador_retriever,0.0701398,True,doormat,0.00841853,False,3489,10234
795464331001561088,2016-11-07 03:14:10,Twitter for iPhone,13,10,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,golden_retriever,0.193082,True,Chesapeake_Bay_retriever,0.157927,True,soft-coated_wheaten_terrier,0.124684,True,21867,46608
795400264262053889,2016-11-06 22:59:35,Twitter for iPhone,12,10,Brody,None,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,golden_retriever,0.925494,True,Labrador_retriever,0.0592408,True,tennis_ball,0.00449534,False,2672,9469
795076730285391872,2016-11-06 01:33:58,Twitter for iPhone,11,10,Bailey,None,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,gas_pump,0.676439,False,harvester,0.049995300000000006,False,swing,0.0446596,False,5078,15297
794926597468000259,2016-11-05 15:37:24,Twitter for iPhone,12,10,Mack,None,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,teddy,0.569566,False,bath_towel,0.173745,False,toy_poodle,0.0376618,True,2152,9646
794332329137291264,2016-11-04 00:15:59,Twitter for iPhone,12,10,Nimbus,None,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,Samoyed,0.988307,True,malamute,0.00490635,True,Great_Pyrenees,0.00290129,True,2530,9103
794205286408003585,2016-11-03 15:51:10,Twitter for iPhone,14,10,Laika,pupper,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,pedestal,0.66266,False,fountain,0.294827,False,brass,0.0203711,False,3102,8746
793962221541933056,2016-11-02 23:45:19,Twitter for iPhone,12,10,Maximus,None,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,Labrador_retriever,0.8616510000000001,True,golden_retriever,0.0444618,True,Staffordshire_bullterrier,0.016496700000000003,True,4557,15857
793845145112371200,2016-11-02 16:00:06,Twitter for iPhone,13,10,Clark,None,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,Old_English_sheepdog,0.7652770000000001,True,Bedlington_terrier,0.112753,True,Kerry_blue_terrier,0.0476617,True,1739,8739
793601777308463104,2016-11-01 23:53:02,Twitter for iPhone,12,10,Dobby,None,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,miniature_pinscher,0.538981,True,Chihuahua,0.21783,True,toy_terrier,0.0891487,True,1510,7557
793500921481273345,2016-11-01 17:12:16,Twitter for iPhone,12,10,Fiona,None,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,golden_retriever,0.326122,True,Labrador_retriever,0.219904,True,Chesapeake_Bay_retriever,0.163366,True,2222,10085
793286476301799424,2016-11-01 03:00:09,Twitter for iPhone,13,10,Moreton,None,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,Afghan_hound,0.274637,True,borzoi,0.142204,True,doormat,0.109677,False,8563,23282
793271401113350145,2016-11-01 02:00:14,Twitter for iPhone,12,10,Dave,None,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,Siberian_husky,0.231695,True,Eskimo_dog,0.206749,True,Pembroke,0.0701195,True,2236,8230
793256262322548741,2016-11-01 01:00:05,Twitter for iPhone,12,10,None,None,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,basset,0.207622,True,Walker_hound,0.0605742,True,beagle,0.0412205,True,7768,18869
793241302385262592,2016-11-01 00:00:38,Twitter for iPhone,13,10,Tucker,None,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,golden_retriever,0.559308,True,Labrador_retriever,0.390222,True,cocker_spaniel,0.0363157,True,3062,9952
793226087023144960,2016-10-31 23:00:11,Twitter for iPhone,11,10,Juno,None,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,wire-haired_fox_terrier,0.456047,True,Lakeland_terrier,0.273428,True,English_springer,0.0836433,True,2704,9253
793210959003287553,2016-10-31 22:00:04,Twitter for iPhone,10,10,Maude,None,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,doormat,0.874431,False,French_bulldog,0.0187591,True,Boston_bull,0.0151344,True,2599,8448
793195938047070209,2016-10-31 21:00:23,Twitter for iPhone,12,10,Lily,puppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,Labrador_retriever,0.654762,True,golden_retriever,0.0741,True,Chihuahua,0.0423393,True,5254,14397
793180763617361921,2016-10-31 20:00:05,Twitter for iPhone,11,10,Newt,None,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,Lakeland_terrier,0.266824,True,Irish_terrier,0.218783,True,Airedale,0.13296,True,1857,6540
793165685325201412,2016-10-31 19:00:10,Twitter for iPhone,12,10,Benji,None,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,golden_retriever,0.946224,True,Labrador_retriever,0.0364766,True,doormat,0.00235285,False,2618,8873
793150605191548928,2016-10-31 18:00:14,Twitter for iPhone,11,10,Nida,None,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,Italian_greyhound,0.193869,True,bluetick,0.16038,True,standard_poodle,0.12598199999999998,True,1591,5830
793135492858580992,2016-10-31 17:00:11,Twitter for iPhone,13,10,None,None,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,bakery,0.737041,False,saltshaker,0.05239590000000001,False,teddy,0.0465926,False,2347,6055
793120401413079041,2016-10-31 16:00:13,Twitter for iPhone,11,10,Robin,None,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,Labrador_retriever,0.7249439999999999,True,golden_retriever,0.169744,True,kuvasz,0.0355023,True,3665,11982
792883833364439040,2016-10-31 00:20:11,Twitter for iPhone,12,10,Bailey,None,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,jack-o'-lantern,0.999306,False,basketball,0.000113129,False,standard_poodle,8.31451e-05,True,3990,10677
792773781206999040,2016-10-30 17:02:53,Twitter for iPhone,12,10,Monster,None,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,Yorkshire_terrier,0.912804,True,silky_terrier,0.06782250000000001,True,Australian_terrier,0.00445069,True,1566,6980
792394556390137856,2016-10-29 15:55:58,Twitter for iPhone,12,10,BeBe,None,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,cocker_spaniel,0.746387,True,Irish_setter,0.0916151,True,miniature_poodle,0.061078199999999985,True,4000,12673
792050063153438720,2016-10-28 17:07:05,Twitter for iPhone,11,10,Remus,None,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,komondor,0.942856,True,swab,0.05271519999999999,False,Tibetan_terrier,0.002743,True,1663,6758
791672322847637504,2016-10-27 16:06:04,Twitter for iPhone,13,10,None,None,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,golden_retriever,0.705092,True,Labrador_retriever,0.219721,True,kuvasz,0.015965,True,2917,11114
791406955684368384,2016-10-26 22:31:36,Twitter for iPhone,12,10,Levi,None,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,Pembroke,0.972629,True,Cardigan,0.0270259,True,basenji,0.000152502,True,3841,12450
791312159183634433,2016-10-26 16:14:55,Twitter for iPhone,12,10,Mabel,None,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,miniature_pinscher,0.892925,True,toy_terrier,0.0955238,True,Doberman,0.00354426,True,2356,8292
790987426131050500,2016-10-25 18:44:32,Twitter for iPhone,12,10,Misty,None,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,cocker_spaniel,0.349195,True,flat-coated_retriever,0.309535,True,Newfoundland,0.104768,True,1981,9277
790946055508652032,2016-10-25 16:00:09,Twitter for iPhone,12,10,Betty,puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,dishwasher,0.700466,False,golden_retriever,0.245773,True,chow,0.0390117,True,4371,15824
790698755171364864,2016-10-24 23:37:28,Twitter for iPhone,12,10,Mosby,None,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,Bernese_mountain_dog,0.996541,True,EntleBucher,0.00105698,True,Appenzeller,0.000997907,True,1796,7778
790581949425475584,2016-10-24 15:53:19,Twitter for iPhone,11,10,Duke,None,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,refrigerator,0.998886,False,malinois,0.000152999,True,kelpie,0.000130817,True,6616,19481
790337589677002753,2016-10-23 23:42:19,Twitter for iPhone,12,10,Maggie,None,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,Pembroke,0.658808,True,Cardigan,0.153096,True,toy_terrier,0.102299,True,1763,7405
790277117346975746,2016-10-23 19:42:02,Twitter for iPhone,11,10,Bruce,None,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,Labrador_retriever,0.427742,True,Great_Dane,0.190503,True,curly-coated_retriever,0.146427,True,2944,11857
789986466051088384,2016-10-23 00:27:05,Twitter for iPhone,12,10,Happy,None,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,tub,0.479477,False,bathtub,0.325106,False,golden_retriever,0.07853049999999999,True,2137,8778
789628658055020548,2016-10-22 00:45:17,Twitter for iPhone,13,10,Eli,None,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,chow,0.260702,True,cougar,0.0881427,False,Pomeranian,0.0798831,True,1637,7058
789599242079838210,2016-10-21 22:48:24,Twitter for iPhone,12,10,Brownie,None,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,Chesapeake_Bay_retriever,0.8788219999999999,True,beagle,0.0185703,True,Labrador_retriever,0.0174985,True,1786,6359
789530877013393408,2016-10-21 18:16:44,Twitter for iPhone,12,10,Rizzy,None,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,schipperke,0.363272,True,kelpie,0.197021,True,Norwegian_elkhound,0.151024,True,3144,11051
789268448748703744,2016-10-21 00:53:56,Twitter for iPhone,10,10,Stella,None,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,malamute,0.81286,True,Siberian_husky,0.120853,True,Eskimo_dog,0.0242693,True,2434,8625
789137962068021249,2016-10-20 16:15:26,Twitter for iPhone,12,10,Bo,None,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True,2598,9201
788908386943430656,2016-10-20 01:03:11,Twitter for iPhone,11,10,Lucy,None,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,remote_control,0.8815379999999999,False,oscilloscope,0.0355131,False,golden_retriever,0.0340897,True,11669,25989
788765914992902144,2016-10-19 15:37:03,Twitter for iPhone,12,10,Butter,None,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,cocker_spaniel,0.500509,True,golden_retriever,0.27273400000000003,True,jigsaw_puzzle,0.041475800000000014,False,9625,25825
788412144018661376,2016-10-18 16:11:17,Twitter for iPhone,11,10,Dexter,None,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,golden_retriever,0.805238,True,Labrador_retriever,0.113798,True,Brittany_spaniel,0.0385587,True,4906,14666
788178268662984705,2016-10-18 00:41:57,Twitter for iPhone,13,10,None,None,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic_fox,0.0360719,False,1966,6872
788150585577050112,2016-10-17 22:51:57,Twitter for iPhone,13,10,Leo,None,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True,1196,5768
